// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 15 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore --nodeReuse:false /p:UseSharedCompilation=false /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/" /p:OutDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:OutputPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:PublishDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/publish/" in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1
// command took 2.85 sec and exited with 0
// start dotnet  build -c Release --no-restore --nodeReuse:false /p:UseSharedCompilation=false /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/" /p:OutDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:OutputPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:PublishDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/publish/" --output "/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1
// command took 35.88 sec and exited with 0
// ***** Done, took 00:00:38 (38.88 sec)   *****
// Found 15 benchmarks:
//   FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.Control_ConnectDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.RelaySocket_CreateBindClose: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.Control_ConnectDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.RelaySocket_CreateBindClose: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
//   FrameworkSetupBenchmarks.Control_ConnectDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
//   FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
//   FrameworkSetupBenchmarks.RelaySocket_CreateBindClose: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
//   FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]

// **************************
// Benchmark: FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync(Sessions: 1)" --job ShortRun --benchmarkId 0 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadActual  10: 65536 op, 186377.00 ns, 2.8439 ns/op
OverheadActual  11: 65536 op, 188190.00 ns, 2.8716 ns/op
OverheadActual  12: 65536 op, 241710.00 ns, 3.6882 ns/op
OverheadActual  13: 65536 op, 183391.00 ns, 2.7983 ns/op
OverheadActual  14: 65536 op, 185425.00 ns, 2.8294 ns/op
OverheadActual  15: 65536 op, 183642.00 ns, 2.8022 ns/op
OverheadActual  16: 65536 op, 183652.00 ns, 2.8023 ns/op
OverheadActual  17: 65536 op, 185535.00 ns, 2.8310 ns/op

WorkloadWarmup   1: 65536 op, 873835580.00 ns, 13.3337 us/op
WorkloadWarmup   2: 65536 op, 868658877.00 ns, 13.2547 us/op
WorkloadWarmup   3: 65536 op, 864074224.00 ns, 13.1847 us/op

// BeforeActualRun
WorkloadActual   1: 65536 op, 867190520.00 ns, 13.2323 us/op
WorkloadActual   2: 65536 op, 851654372.00 ns, 12.9952 us/op
WorkloadActual   3: 65536 op, 856486411.00 ns, 13.0689 us/op

// AfterActualRun
WorkloadResult   1: 65536 op, 867004985.00 ns, 13.2294 us/op
WorkloadResult   2: 65536 op, 851468837.00 ns, 12.9924 us/op
WorkloadResult   3: 65536 op, 856300876.00 ns, 13.0661 us/op
// GC:  2 0 0 37748736 65536
// Threading:  0 0 65536

// AfterAll
// Benchmark Process 896006 has exited with code 0.

Mean = 13.096 us, StdErr = 0.070 us (0.53%), N = 3, StdDev = 0.121 us
Min = 12.992 us, Q1 = 13.029 us, Median = 13.066 us, Q3 = 13.148 us, Max = 13.229 us
IQR = 0.119 us, LowerFence = 12.851 us, UpperFence = 13.326 us
ConfidenceInterval = [10.883 us; 15.309 us] (CI 99.9%), Margin = 2.213 us (16.90% of Mean)
Skewness = 0.23, Kurtosis = 0.67, MValue = 2

// ** Remained 11 (73.3%) benchmark(s) to run. Estimated finish 2026-09-22 11:56 (0h 1m from now) **
// **************************
// Benchmark: FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease(Sessions: 1)" --job ShortRun --benchmarkId 4 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 295390.00 ns, 295.3900 us/op
WorkloadJitting  1: 1 op, 9430736.00 ns, 9.4307 ms/op

OverheadJitting  2: 16 op, 385858.00 ns, 24.1161 us/op
WorkloadJitting  2: 16 op, 451280.00 ns, 28.2050 us/op

WorkloadPilot    1: 16 op, 53290.00 ns, 3.3306 us/op
WorkloadPilot    2: 32 op, 104645.00 ns, 3.2702 us/op
WorkloadPilot    3: 64 op, 178442.00 ns, 2.7882 us/op
WorkloadPilot    4: 128 op, 338319.00 ns, 2.6431 us/op
WorkloadPilot    5: 256 op, 739045.00 ns, 2.8869 us/op
WorkloadPilot    6: 512 op, 1448815.00 ns, 2.8297 us/op
WorkloadPilot    7: 1024 op, 2876132.00 ns, 2.8087 us/op
WorkloadPilot    8: 2048 op, 5359341.00 ns, 2.6169 us/op
WorkloadPilot    9: 4096 op, 10815052.00 ns, 2.6404 us/op
WorkloadPilot   10: 8192 op, 22139102.00 ns, 2.7025 us/op
WorkloadPilot   11: 16384 op, 42982673.00 ns, 2.6235 us/op
WorkloadPilot   12: 32768 op, 68404081.00 ns, 2.0875 us/op
WorkloadPilot   13: 65536 op, 38741030.00 ns, 591.1412 ns/op
WorkloadPilot   14: 131072 op, 55642427.00 ns, 424.5180 ns/op
WorkloadPilot   15: 262144 op, 97934254.00 ns, 373.5895 ns/op
WorkloadPilot   16: 524288 op, 188445015.00 ns, 359.4303 ns/op
WorkloadPilot   17: 1048576 op, 377051018.00 ns, 359.5839 ns/op
WorkloadPilot   18: 2097152 op, 754448723.00 ns, 359.7492 ns/op

OverheadWarmup   1: 2097152 op, 6183495.00 ns, 2.9485 ns/op
OverheadWarmup   2: 2097152 op, 6265007.00 ns, 2.9874 ns/op
OverheadWarmup   3: 2097152 op, 6056038.00 ns, 2.8877 ns/op
OverheadWarmup   4: 2097152 op, 6097435.00 ns, 2.9075 ns/op
OverheadWarmup   5: 2097152 op, 6227978.00 ns, 2.9697 ns/op
OverheadWarmup   6: 2097152 op, 6181032.00 ns, 2.9473 ns/op

OverheadActual   1: 2097152 op, 6209954.00 ns, 2.9611 ns/op
OverheadActual   2: 2097152 op, 6474888.00 ns, 3.0875 ns/op
OverheadActual   3: 2097152 op, 6095722.00 ns, 2.9067 ns/op
OverheadActual   4: 2097152 op, 6680763.00 ns, 3.1856 ns/op
OverheadActual   5: 2097152 op, 6087947.00 ns, 2.9030 ns/op
OverheadActual   6: 2097152 op, 6094490.00 ns, 2.9061 ns/op
OverheadActual   7: 2097152 op, 6106703.00 ns, 2.9119 ns/op
OverheadActual   8: 2097152 op, 6102916.00 ns, 2.9101 ns/op
OverheadActual   9: 2097152 op, 6096694.00 ns, 2.9071 ns/op
OverheadActual  10: 2097152 op, 6207150.00 ns, 2.9598 ns/op
OverheadActual  11: 2097152 op, 6010854.00 ns, 2.8662 ns/op
OverheadActual  12: 2097152 op, 6338093.00 ns, 3.0222 ns/op
OverheadActual  13: 2097152 op, 6512307.00 ns, 3.1053 ns/op
OverheadActual  14: 2097152 op, 6098507.00 ns, 2.9080 ns/op
OverheadActual  15: 2097152 op, 6585203.00 ns, 3.1401 ns/op

WorkloadWarmup   1: 2097152 op, 765599979.00 ns, 365.0665 ns/op
WorkloadWarmup   2: 2097152 op, 761441826.00 ns, 363.0838 ns/op
WorkloadWarmup   3: 2097152 op, 752144807.00 ns, 358.6506 ns/op

// BeforeActualRun
WorkloadActual   1: 2097152 op, 755465914.00 ns, 360.2342 ns/op
WorkloadActual   2: 2097152 op, 757411134.00 ns, 361.1618 ns/op
WorkloadActual   3: 2097152 op, 754734961.00 ns, 359.8857 ns/op

// AfterActualRun
WorkloadResult   1: 2097152 op, 749359211.00 ns, 357.3223 ns/op
WorkloadResult   2: 2097152 op, 751304431.00 ns, 358.2499 ns/op
WorkloadResult   3: 2097152 op, 748628258.00 ns, 356.9738 ns/op
// GC:  20 0 0 335544320 2097152
// Threading:  0 0 2097152

// AfterAll
// Benchmark Process 896095 has exited with code 0.

Mean = 357.515 ns, StdErr = 0.381 ns (0.11%), N = 3, StdDev = 0.660 ns
Min = 356.974 ns, Q1 = 357.148 ns, Median = 357.322 ns, Q3 = 357.786 ns, Max = 358.250 ns
IQR = 0.638 ns, LowerFence = 356.191 ns, UpperFence = 358.743 ns
ConfidenceInterval = [345.482 ns; 369.548 ns] (CI 99.9%), Margin = 12.033 ns (3.37% of Mean)
Skewness = 0.27, Kurtosis = 0.67, MValue = 2

// ** Remained 10 (66.7%) benchmark(s) to run. Estimated finish 2026-09-22 11:56 (0h 1m from now) **
// **************************
// Benchmark: FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync(Sessions: 100)" --job ShortRun --benchmarkId 5 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 421965.00 ns, 421.9650 us/op
WorkloadJitting  1: 1 op, 529631387.00 ns, 529.6314 ms/op

OverheadJitting  2: 1 op, 791.00 ns, 791.0000 ns/op
WorkloadJitting  2: 1 op, 471843890.00 ns, 471.8439 ms/op

WorkloadWarmup   1: 1 op, 462989493.00 ns, 462.9895 ms/op
WorkloadWarmup   2: 1 op, 462721937.00 ns, 462.7219 ms/op
WorkloadWarmup   3: 1 op, 456595185.00 ns, 456.5952 ms/op

// BeforeActualRun
WorkloadActual   1: 1 op, 443850675.00 ns, 443.8507 ms/op
WorkloadActual   2: 1 op, 441927676.00 ns, 441.9277 ms/op
WorkloadActual   3: 1 op, 448084461.00 ns, 448.0845 ms/op

// AfterActualRun
WorkloadResult   1: 1 op, 443850675.00 ns, 443.8507 ms/op
WorkloadResult   2: 1 op, 441927676.00 ns, 441.9277 ms/op
WorkloadResult   3: 1 op, 448084461.00 ns, 448.0845 ms/op
// GC:  0 0 0 795400 1
// Threading:  302 0 1

// AfterAll
// Benchmark Process 896188 has exited with code 0.

Mean = 444.621 ms, StdErr = 1.819 ms (0.41%), N = 3, StdDev = 3.150 ms
Min = 441.928 ms, Q1 = 442.889 ms, Median = 443.851 ms, Q3 = 445.968 ms, Max = 448.084 ms
IQR = 3.078 ms, LowerFence = 438.272 ms, UpperFence = 450.585 ms
ConfidenceInterval = [387.156 ms; 502.086 ms] (CI 99.9%), Margin = 57.465 ms (12.92% of Mean)
Skewness = 0.23, Kurtosis = 0.67, MValue = 2

// ** Remained 9 (60.0%) benchmark(s) to run. Estimated finish 2026-09-22 11:56 (0h 1m from now) **
// **************************
// Benchmark: FrameworkSetupBenchmarks.Control_ConnectDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.Control_ConnectDisposeAsync(Sessions: 100)" --job ShortRun --benchmarkId 6 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 316949.00 ns, 316.9490 us/op
WorkloadJitting  1: 1 op, 463327476.00 ns, 463.3275 ms/op

OverheadJitting  2: 1 op, 872.00 ns, 872.0000 ns/op
WorkloadJitting  2: 1 op, 415937826.00 ns, 415.9378 ms/op

WorkloadWarmup   1: 1 op, 410071058.00 ns, 410.0711 ms/op
WorkloadWarmup   2: 1 op, 407086135.00 ns, 407.0861 ms/op
WorkloadWarmup   3: 1 op, 410760391.00 ns, 410.7604 ms/op

// BeforeActualRun
WorkloadActual   1: 1 op, 400365626.00 ns, 400.3656 ms/op
WorkloadActual   2: 1 op, 399813731.00 ns, 399.8137 ms/op
WorkloadActual   3: 1 op, 402074595.00 ns, 402.0746 ms/op

// AfterActualRun
WorkloadResult   1: 1 op, 400365626.00 ns, 400.3656 ms/op
WorkloadResult   2: 1 op, 399813731.00 ns, 399.8137 ms/op
WorkloadResult   3: 1 op, 402074595.00 ns, 402.0746 ms/op
// GC:  0 0 0 379296 1
// Threading:  203 0 1

// AfterAll
// Benchmark Process 896242 has exited with code 0.

Mean = 400.751 ms, StdErr = 0.681 ms (0.17%), N = 3, StdDev = 1.179 ms
Min = 399.814 ms, Q1 = 400.090 ms, Median = 400.366 ms, Q3 = 401.220 ms, Max = 402.075 ms
IQR = 1.130 ms, LowerFence = 398.394 ms, UpperFence = 402.916 ms
ConfidenceInterval = [379.247 ms; 422.256 ms] (CI 99.9%), Margin = 21.505 ms (5.37% of Mean)
Skewness = 0.29, Kurtosis = 0.67, MValue = 2

// ** Remained 8 (53.3%) benchmark(s) to run. Estimated finish 2026-09-22 11:56 (0h 1m from now) **
// **************************
// Benchmark: FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync(Sessions: 100)" --job ShortRun --benchmarkId 7 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 402629.00 ns, 402.6290 us/op
WorkloadJitting  1: 1 op, 520363944.00 ns, 520.3639 ms/op

OverheadJitting  2: 1 op, 541.00 ns, 541.0000 ns/op
WorkloadJitting  2: 1 op, 480866007.00 ns, 480.8660 ms/op

WorkloadWarmup   1: 1 op, 473563340.00 ns, 473.5633 ms/op
WorkloadWarmup   2: 1 op, 443564549.00 ns, 443.5645 ms/op
WorkloadWarmup   3: 1 op, 446832767.00 ns, 446.8328 ms/op

// BeforeActualRun
WorkloadActual   1: 1 op, 439709194.00 ns, 439.7092 ms/op
WorkloadActual   2: 1 op, 446307672.00 ns, 446.3077 ms/op
WorkloadActual   3: 1 op, 440102840.00 ns, 440.1028 ms/op

// AfterActualRun
WorkloadResult   1: 1 op, 439709194.00 ns, 439.7092 ms/op
WorkloadResult   2: 1 op, 446307672.00 ns, 446.3077 ms/op
WorkloadResult   3: 1 op, 440102840.00 ns, 440.1028 ms/op
// GC:  0 0 0 475432 1
// Threading:  305 0 1

// AfterAll
// Benchmark Process 896300 has exited with code 0.

Mean = 442.040 ms, StdErr = 2.137 ms (0.48%), N = 3, StdDev = 3.701 ms
Min = 439.709 ms, Q1 = 439.906 ms, Median = 440.103 ms, Q3 = 443.205 ms, Max = 446.308 ms
IQR = 3.299 ms, LowerFence = 434.957 ms, UpperFence = 448.154 ms
ConfidenceInterval = [374.516 ms; 509.564 ms] (CI 99.9%), Margin = 67.524 ms (15.28% of Mean)
Skewness = 0.38, Kurtosis = 0.67, MValue = 2

// ** Remained 7 (46.7%) benchmark(s) to run. Estimated finish 2026-09-22 11:56 (0h 0m from now) **
// **************************
// Benchmark: FrameworkSetupBenchmarks.RelaySocket_CreateBindClose: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.RelaySocket_CreateBindClose(Sessions: 100)" --job ShortRun --benchmarkId 8 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 422476.00 ns, 422.4760 us/op
WorkloadJitting  1: 1 op, 6384013.00 ns, 6.3840 ms/op

OverheadJitting  2: 16 op, 393042.00 ns, 24.5651 us/op
WorkloadJitting  2: 16 op, 24108073.00 ns, 1.5068 ms/op

WorkloadPilot    1: 16 op, 24270505.00 ns, 1.5169 ms/op
WorkloadPilot    2: 32 op, 46800411.00 ns, 1.4625 ms/op
WorkloadPilot    3: 64 op, 95532225.00 ns, 1.4927 ms/op
WorkloadPilot    4: 128 op, 188589786.00 ns, 1.4734 ms/op
WorkloadPilot    5: 256 op, 344731563.00 ns, 1.3466 ms/op
WorkloadPilot    6: 512 op, 677122625.00 ns, 1.3225 ms/op

OverheadWarmup   1: 512 op, 4338.00 ns, 8.4727 ns/op
OverheadWarmup   2: 512 op, 2505.00 ns, 4.8926 ns/op
OverheadWarmup   3: 512 op, 2464.00 ns, 4.8125 ns/op
OverheadWarmup   4: 512 op, 2224.00 ns, 4.3438 ns/op
OverheadWarmup   5: 512 op, 2074.00 ns, 4.0508 ns/op
OverheadWarmup   6: 512 op, 2374.00 ns, 4.6367 ns/op
OverheadWarmup   7: 512 op, 2414.00 ns, 4.7148 ns/op
OverheadWarmup   8: 512 op, 2104.00 ns, 4.1094 ns/op
OverheadWarmup   9: 512 op, 2355.00 ns, 4.5996 ns/op
OverheadWarmup  10: 512 op, 2254.00 ns, 4.4023 ns/op

OverheadActual   1: 512 op, 2414.00 ns, 4.7148 ns/op
OverheadActual   2: 512 op, 2395.00 ns, 4.6777 ns/op
OverheadActual   3: 512 op, 2325.00 ns, 4.5410 ns/op
OverheadActual   4: 512 op, 2435.00 ns, 4.7559 ns/op
OverheadActual   5: 512 op, 2355.00 ns, 4.5996 ns/op
OverheadActual   6: 512 op, 2315.00 ns, 4.5215 ns/op
OverheadActual   7: 512 op, 2285.00 ns, 4.4629 ns/op
OverheadActual   8: 512 op, 2374.00 ns, 4.6367 ns/op
OverheadActual   9: 512 op, 2464.00 ns, 4.8125 ns/op
OverheadActual  10: 512 op, 2194.00 ns, 4.2852 ns/op
OverheadActual  11: 512 op, 2434.00 ns, 4.7539 ns/op
OverheadActual  12: 512 op, 2164.00 ns, 4.2266 ns/op
OverheadActual  13: 512 op, 2374.00 ns, 4.6367 ns/op
OverheadActual  14: 512 op, 2334.00 ns, 4.5586 ns/op
OverheadActual  15: 512 op, 2405.00 ns, 4.6973 ns/op

WorkloadWarmup   1: 512 op, 689075355.00 ns, 1.3459 ms/op
WorkloadWarmup   2: 512 op, 684766828.00 ns, 1.3374 ms/op
WorkloadWarmup   3: 512 op, 675387315.00 ns, 1.3191 ms/op

// BeforeActualRun
WorkloadActual   1: 512 op, 668982363.00 ns, 1.3066 ms/op
WorkloadActual   2: 512 op, 668654585.00 ns, 1.3060 ms/op
WorkloadActual   3: 512 op, 667258588.00 ns, 1.3032 ms/op

// AfterActualRun
WorkloadResult   1: 512 op, 668979989.00 ns, 1.3066 ms/op
WorkloadResult   2: 512 op, 668652211.00 ns, 1.3060 ms/op
WorkloadResult   3: 512 op, 667256214.00 ns, 1.3032 ms/op
// GC:  1 0 0 29491200 512
// Threading:  0 0 512

// AfterAll
// Benchmark Process 896403 has exited with code 0.

Mean = 1.305 ms, StdErr = 0.001 ms (0.08%), N = 3, StdDev = 0.002 ms
Min = 1.303 ms, Q1 = 1.305 ms, Median = 1.306 ms, Q3 = 1.306 ms, Max = 1.307 ms
IQR = 0.002 ms, LowerFence = 1.302 ms, UpperFence = 1.309 ms
