// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore --nodeReuse:false /p:UseSharedCompilation=false /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/" /p:OutDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:OutputPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:PublishDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/publish/" in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1
// command took 3.06 sec and exited with 0
// start dotnet  build -c Release --no-restore --nodeReuse:false /p:UseSharedCompilation=false /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/" /p:OutDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:OutputPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:PublishDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/publish/" --output "/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1
// command took 34.15 sec and exited with 0
// ***** Done, took 00:00:37 (37.38 sec)   *****
// Found 6 benchmarks:
//   UdpSessionBenchmarks.PopulateSessionsAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   UdpSessionBenchmarks.PopulateSessionsNoopTransportAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   UdpSessionBenchmarks.PopulateSessionsAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   UdpSessionBenchmarks.PopulateSessionsNoopTransportAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   UdpSessionBenchmarks.PopulateSessionsAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
//   UdpSessionBenchmarks.PopulateSessionsNoopTransportAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]

// **************************
// Benchmark: UdpSessionBenchmarks.PopulateSessionsAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 141 142 --benchmarkName "WinForward.Benchmarks.Perf.UdpSessionBenchmarks.PopulateSessionsAsync(Sessions: 1)" --job ShortRun --benchmarkId 0 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

IQR = 0.751 ms, LowerFence = 68.990 ms, UpperFence = 71.994 ms
ConfidenceInterval = [56.266 ms; 84.604 ms] (CI 99.9%), Margin = 14.169 ms (20.12% of Mean)
Skewness = -0.27, Kurtosis = 0.67, MValue = 2

// ** Remained 0 (0.0%) benchmark(s) to run. Estimated finish 2026-09-22 13:19 (0h 0m from now) **
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts/results/WinForward.Benchmarks.Perf.UdpSessionBenchmarks-report.csv
  BenchmarkDotNet.Artifacts/results/WinForward.Benchmarks.Perf.UdpSessionBenchmarks-report-github.md
  BenchmarkDotNet.Artifacts/results/WinForward.Benchmarks.Perf.UdpSessionBenchmarks-report.html

// * Detailed results *
UdpSessionBenchmarks.PopulateSessionsAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 44.200 ms, StdErr = 0.432 ms (0.98%), N = 3, StdDev = 0.749 ms
Min = 43.383 ms, Q1 = 43.872 ms, Median = 44.361 ms, Q3 = 44.608 ms, Max = 44.855 ms
IQR = 0.736 ms, LowerFence = 42.768 ms, UpperFence = 45.712 ms
ConfidenceInterval = [30.535 ms; 57.865 ms] (CI 99.9%), Margin = 13.665 ms (30.92% of Mean)
Skewness = -0.21, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[42.702 ms ; 43.926 ms) | @
[43.926 ms ; 45.537 ms) | @@
---------------------------------------------------

UdpSessionBenchmarks.PopulateSessionsNoopTransportAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 44.361 ms, StdErr = 0.382 ms (0.86%), N = 3, StdDev = 0.661 ms
Min = 43.607 ms, Q1 = 44.121 ms, Median = 44.634 ms, Q3 = 44.738 ms, Max = 44.841 ms
IQR = 0.617 ms, LowerFence = 43.195 ms, UpperFence = 45.663 ms
ConfidenceInterval = [32.304 ms; 56.418 ms] (CI 99.9%), Margin = 12.057 ms (27.18% of Mean)
Skewness = -0.34, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[43.006 ms ; 44.136 ms) | @
[44.136 ms ; 45.443 ms) | @@
---------------------------------------------------

UdpSessionBenchmarks.PopulateSessionsAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 77.182 ms, StdErr = 1.322 ms (1.71%), N = 3, StdDev = 2.289 ms
Min = 74.677 ms, Q1 = 76.190 ms, Median = 77.702 ms, Q3 = 78.434 ms, Max = 79.166 ms
IQR = 2.245 ms, LowerFence = 72.823 ms, UpperFence = 81.801 ms
ConfidenceInterval = [35.417 ms; 118.946 ms] (CI 99.9%), Margin = 41.764 ms (54.11% of Mean)
Skewness = -0.22, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[72.594 ms ; 76.351 ms) | @
[76.351 ms ; 81.250 ms) | @@
---------------------------------------------------

UdpSessionBenchmarks.PopulateSessionsNoopTransportAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 49.454 ms, StdErr = 0.165 ms (0.33%), N = 3, StdDev = 0.285 ms
Min = 49.183 ms, Q1 = 49.306 ms, Median = 49.429 ms, Q3 = 49.590 ms, Max = 49.751 ms
IQR = 0.284 ms, LowerFence = 48.880 ms, UpperFence = 50.016 ms
ConfidenceInterval = [44.254 ms; 54.654 ms] (CI 99.9%), Margin = 5.200 ms (10.51% of Mean)
Skewness = 0.09, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[48.923 ms ; 49.799 ms) | @@@
---------------------------------------------------

UdpSessionBenchmarks.PopulateSessionsAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 626.538 ms, StdErr = 53.747 ms (8.58%), N = 3, StdDev = 93.093 ms
Min = 520.372 ms, Q1 = 592.700 ms, Median = 665.028 ms, Q3 = 679.621 ms, Max = 694.214 ms
IQR = 86.921 ms, LowerFence = 462.319 ms, UpperFence = 810.002 ms
ConfidenceInterval = [-1,071.829 ms; 2,324.905 ms] (CI 99.9%), Margin = 1,698.367 ms (271.07% of Mean)
Skewness = -0.34, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[435.654 ms ; 594.903 ms) | @
[594.903 ms ; 778.932 ms) | @@
---------------------------------------------------

UdpSessionBenchmarks.PopulateSessionsNoopTransportAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 70.435 ms, StdErr = 0.448 ms (0.64%), N = 3, StdDev = 0.777 ms
Min = 69.569 ms, Q1 = 70.117 ms, Median = 70.664 ms, Q3 = 70.868 ms, Max = 71.071 ms
IQR = 0.751 ms, LowerFence = 68.990 ms, UpperFence = 71.994 ms
ConfidenceInterval = [56.266 ms; 84.604 ms] (CI 99.9%), Margin = 14.169 ms (20.12% of Mean)
Skewness = -0.27, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[68.863 ms ; 71.778 ms) | @@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet v0.15.8, Linux NixOS 26.11 (Zokor)
AMD Ryzen 9 9955HX 2.50GHz, 1 CPU, 32 logical and 16 physical cores
.NET SDK 10.0.401
  [Host]   : .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
  ShortRun : .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4

Job=ShortRun  IterationCount=3  LaunchCount=1  
WarmupCount=3  

| Method                             | Sessions | Mean      | Error        | StdDev    | Gen0      | Gen1      | Gen2      | Allocated   |
|----------------------------------- |--------- |----------:|-------------:|----------:|----------:|----------:|----------:|------------:|
| PopulateSessionsAsync              | 1        |  44.20 ms |    13.665 ms |  0.749 ms |         - |         - |         - |   161.69 KB |
| PopulateSessionsNoopTransportAsync | 1        |  44.36 ms |    12.057 ms |  0.661 ms |         - |         - |         - |     76.5 KB |
| PopulateSessionsAsync              | 100      |  77.18 ms |    41.764 ms |  2.289 ms |  714.2857 |  571.4286 |  142.8571 |  9080.99 KB |
| PopulateSessionsNoopTransportAsync | 100      |  49.45 ms |     5.200 ms |  0.285 ms |         - |         - |         - |   628.84 KB |
| PopulateSessionsAsync              | 1000     | 626.54 ms | 1,698.367 ms | 93.093 ms | 6000.0000 | 5000.0000 | 1000.0000 | 90204.57 KB |
| PopulateSessionsNoopTransportAsync | 1000     |  70.43 ms |    14.169 ms |  0.777 ms |  333.3333 |  166.6667 |         - |  5666.52 KB |

// * Legends *
  Sessions  : Value of the 'Sessions' parameter
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Gen0      : GC Generation 0 collects per 1000 operations
  Gen1      : GC Generation 1 collects per 1000 operations
  Gen2      : GC Generation 2 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 ms      : 1 Millisecond (0.001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
Run time: 00:00:40 (40.55 sec), executed benchmarks: 6

Global total time: 00:01:18 (78.08 sec), executed benchmarks: 6
// * Artifacts cleanup *
Artifacts cleanup is finished
