// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 15 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore --nodeReuse:false /p:UseSharedCompilation=false /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/" /p:OutDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:OutputPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:PublishDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/publish/" in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1
// command took 2.89 sec and exited with 0
// start dotnet  build -c Release --no-restore --nodeReuse:false /p:UseSharedCompilation=false /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/" /p:OutDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:OutputPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:PublishDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/publish/" --output "/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1
// command took 34 sec and exited with 0
// ***** Done, took 00:00:37 (37.04 sec)   *****
// Found 15 benchmarks:
//   FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.Control_ConnectDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.RelaySocket_CreateBindClose: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.Control_ConnectDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.RelaySocket_CreateBindClose: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
//   FrameworkSetupBenchmarks.Control_ConnectDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
//   FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
//   FrameworkSetupBenchmarks.RelaySocket_CreateBindClose: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
//   FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]

// **************************
// Benchmark: FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync(Sessions: 1)" --job ShortRun --benchmarkId 0 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

WorkloadWarmup   3: 65536 op, 866858981.00 ns, 13.2272 us/op

// BeforeActualRun
WorkloadActual   1: 65536 op, 861940662.00 ns, 13.1522 us/op
WorkloadActual   2: 65536 op, 860040510.00 ns, 13.1232 us/op
WorkloadActual   3: 65536 op, 863761422.00 ns, 13.1800 us/op

// AfterActualRun
WorkloadResult   1: 65536 op, 861753620.00 ns, 13.1493 us/op
WorkloadResult   2: 65536 op, 859853468.00 ns, 13.1203 us/op
WorkloadResult   3: 65536 op, 863574380.00 ns, 13.1771 us/op
// GC:  2 0 0 37748736 65536
// Threading:  0 0 65536

// AfterAll
// Benchmark Process 890067 has exited with code 0.

Mean = 13.149 us, StdErr = 0.016 us (0.12%), N = 3, StdDev = 0.028 us
Min = 13.120 us, Q1 = 13.135 us, Median = 13.149 us, Q3 = 13.163 us, Max = 13.177 us
IQR = 0.028 us, LowerFence = 13.092 us, UpperFence = 13.206 us
ConfidenceInterval = [12.631 us; 13.667 us] (CI 99.9%), Margin = 0.518 us (3.94% of Mean)
Skewness = -0.01, Kurtosis = 0.67, MValue = 2

// ** Remained 11 (73.3%) benchmark(s) to run. Estimated finish 2026-09-22 11:50 (0h 1m from now) **
// **************************
// Benchmark: FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease(Sessions: 1)" --job ShortRun --benchmarkId 4 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 338848.00 ns, 338.8480 us/op
WorkloadJitting  1: 1 op, 8903257.00 ns, 8.9033 ms/op

OverheadJitting  2: 16 op, 533846.00 ns, 33.3654 us/op
WorkloadJitting  2: 16 op, 619648.00 ns, 38.7280 us/op

WorkloadPilot    1: 16 op, 54513.00 ns, 3.4071 us/op
WorkloadPilot    2: 32 op, 117902.00 ns, 3.6844 us/op
WorkloadPilot    3: 64 op, 231205.00 ns, 3.6126 us/op
WorkloadPilot    4: 128 op, 374746.00 ns, 2.9277 us/op
WorkloadPilot    5: 256 op, 693286.00 ns, 2.7081 us/op
WorkloadPilot    6: 512 op, 1465291.00 ns, 2.8619 us/op
WorkloadPilot    7: 1024 op, 2716118.00 ns, 2.6525 us/op
WorkloadPilot    8: 2048 op, 5553274.00 ns, 2.7116 us/op
WorkloadPilot    9: 4096 op, 11128540.00 ns, 2.7169 us/op
WorkloadPilot   10: 8192 op, 22525405.00 ns, 2.7497 us/op
WorkloadPilot   11: 16384 op, 44489653.00 ns, 2.7154 us/op
WorkloadPilot   12: 32768 op, 51172195.00 ns, 1.5617 us/op
WorkloadPilot   13: 65536 op, 37751857.00 ns, 576.0476 ns/op
WorkloadPilot   14: 131072 op, 56639297.00 ns, 432.1235 ns/op
WorkloadPilot   15: 262144 op, 98930477.00 ns, 377.3898 ns/op
WorkloadPilot   16: 524288 op, 193377437.00 ns, 368.8382 ns/op
WorkloadPilot   17: 1048576 op, 380651531.00 ns, 363.0176 ns/op
WorkloadPilot   18: 2097152 op, 759146520.00 ns, 361.9893 ns/op

OverheadWarmup   1: 2097152 op, 6236425.00 ns, 2.9738 ns/op
OverheadWarmup   2: 2097152 op, 6400010.00 ns, 3.0518 ns/op
OverheadWarmup   3: 2097152 op, 6229523.00 ns, 2.9705 ns/op
OverheadWarmup   4: 2097152 op, 6202588.00 ns, 2.9576 ns/op
OverheadWarmup   5: 2097152 op, 6058035.00 ns, 2.8887 ns/op
OverheadWarmup   6: 2097152 op, 6081569.00 ns, 2.8999 ns/op
OverheadWarmup   7: 2097152 op, 6029171.00 ns, 2.8749 ns/op

OverheadActual   1: 2097152 op, 6260357.00 ns, 2.9852 ns/op
OverheadActual   2: 2097152 op, 6118819.00 ns, 2.9177 ns/op
OverheadActual   3: 2097152 op, 6124761.00 ns, 2.9205 ns/op
OverheadActual   4: 2097152 op, 6251309.00 ns, 2.9809 ns/op
OverheadActual   5: 2097152 op, 6420198.00 ns, 3.0614 ns/op
OverheadActual   6: 2097152 op, 6272169.00 ns, 2.9908 ns/op
OverheadActual   7: 2097152 op, 6973571.00 ns, 3.3253 ns/op
OverheadActual   8: 2097152 op, 6225130.00 ns, 2.9684 ns/op
OverheadActual   9: 2097152 op, 6540485.00 ns, 3.1187 ns/op
OverheadActual  10: 2097152 op, 6137906.00 ns, 2.9268 ns/op
OverheadActual  11: 2097152 op, 6148836.00 ns, 2.9320 ns/op
OverheadActual  12: 2097152 op, 6135962.00 ns, 2.9259 ns/op
OverheadActual  13: 2097152 op, 6276156.00 ns, 2.9927 ns/op
OverheadActual  14: 2097152 op, 6096658.00 ns, 2.9071 ns/op
OverheadActual  15: 2097152 op, 6082863.00 ns, 2.9005 ns/op

WorkloadWarmup   1: 2097152 op, 788509278.00 ns, 375.9905 ns/op
WorkloadWarmup   2: 2097152 op, 775940362.00 ns, 369.9972 ns/op
WorkloadWarmup   3: 2097152 op, 770718562.00 ns, 367.5072 ns/op

// BeforeActualRun
WorkloadActual   1: 2097152 op, 766645743.00 ns, 365.5652 ns/op
WorkloadActual   2: 2097152 op, 761816567.00 ns, 363.2624 ns/op
WorkloadActual   3: 2097152 op, 761129161.00 ns, 362.9347 ns/op

// AfterActualRun
WorkloadResult   1: 2097152 op, 760420613.00 ns, 362.5968 ns/op
WorkloadResult   2: 2097152 op, 755591437.00 ns, 360.2941 ns/op
WorkloadResult   3: 2097152 op, 754904031.00 ns, 359.9663 ns/op
// GC:  20 0 0 335544320 2097152
// Threading:  0 0 2097152

// AfterAll
// Benchmark Process 890130 has exited with code 0.

Mean = 360.952 ns, StdErr = 0.828 ns (0.23%), N = 3, StdDev = 1.434 ns
Min = 359.966 ns, Q1 = 360.130 ns, Median = 360.294 ns, Q3 = 361.445 ns, Max = 362.597 ns
IQR = 1.315 ns, LowerFence = 358.157 ns, UpperFence = 363.418 ns
ConfidenceInterval = [334.800 ns; 387.105 ns] (CI 99.9%), Margin = 26.152 ns (7.25% of Mean)
Skewness = 0.36, Kurtosis = 0.67, MValue = 2

// ** Remained 10 (66.7%) benchmark(s) to run. Estimated finish 2026-09-22 11:50 (0h 1m from now) **
// **************************
// Benchmark: FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync(Sessions: 100)" --job ShortRun --benchmarkId 5 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 318009.00 ns, 318.0090 us/op
WorkloadJitting  1: 1 op, 491922665.00 ns, 491.9227 ms/op

OverheadJitting  2: 1 op, 1112.00 ns, 1.1120 us/op
WorkloadJitting  2: 1 op, 411892817.00 ns, 411.8928 ms/op

WorkloadWarmup   1: 1 op, 442479198.00 ns, 442.4792 ms/op
WorkloadWarmup   2: 1 op, 421649061.00 ns, 421.6491 ms/op
WorkloadWarmup   3: 1 op, 407995142.00 ns, 407.9951 ms/op

// BeforeActualRun
WorkloadActual   1: 1 op, 401818199.00 ns, 401.8182 ms/op
WorkloadActual   2: 1 op, 497460372.00 ns, 497.4604 ms/op
WorkloadActual   3: 1 op, 430598963.00 ns, 430.5990 ms/op

// AfterActualRun
WorkloadResult   1: 1 op, 401818199.00 ns, 401.8182 ms/op
WorkloadResult   2: 1 op, 497460372.00 ns, 497.4604 ms/op
WorkloadResult   3: 1 op, 430598963.00 ns, 430.5990 ms/op
// GC:  0 0 0 8342480 1
// Threading:  825 0 1
// Exceptions:  300

// AfterAll
// Benchmark Process 890200 has exited with code 0.

Mean = 443.293 ms, StdErr = 28.330 ms (6.39%), N = 3, StdDev = 49.068 ms
Min = 401.818 ms, Q1 = 416.209 ms, Median = 430.599 ms, Q3 = 464.030 ms, Max = 497.460 ms
IQR = 47.821 ms, LowerFence = 344.477 ms, UpperFence = 535.761 ms
ConfidenceInterval = [-451.896 ms; 1,338.481 ms] (CI 99.9%), Margin = 895.189 ms (201.94% of Mean)
Skewness = 0.24, Kurtosis = 0.67, MValue = 2

// ** Remained 9 (60.0%) benchmark(s) to run. Estimated finish 2026-09-22 11:49 (0h 1m from now) **
// **************************
// Benchmark: FrameworkSetupBenchmarks.Control_ConnectDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.Control_ConnectDisposeAsync(Sessions: 100)" --job ShortRun --benchmarkId 6 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 287752.00 ns, 287.7520 us/op
WorkloadJitting  1: 1 op, 439951827.00 ns, 439.9518 ms/op

OverheadJitting  2: 1 op, 782.00 ns, 782.0000 ns/op
WorkloadJitting  2: 1 op, 389027627.00 ns, 389.0276 ms/op

WorkloadWarmup   1: 1 op, 382591603.00 ns, 382.5916 ms/op
WorkloadWarmup   2: 1 op, 384177340.00 ns, 384.1773 ms/op
WorkloadWarmup   3: 1 op, 380874074.00 ns, 380.8741 ms/op

// BeforeActualRun
WorkloadActual   1: 1 op, 382543183.00 ns, 382.5432 ms/op
WorkloadActual   2: 1 op, 380945168.00 ns, 380.9452 ms/op
WorkloadActual   3: 1 op, 376514911.00 ns, 376.5149 ms/op

// AfterActualRun
WorkloadResult   1: 1 op, 382543183.00 ns, 382.5432 ms/op
WorkloadResult   2: 1 op, 380945168.00 ns, 380.9452 ms/op
WorkloadResult   3: 1 op, 376514911.00 ns, 376.5149 ms/op
// GC:  0 0 0 7742384 1
// Threading:  627 0 1
// Exceptions:  700

// AfterAll
// Benchmark Process 890256 has exited with code 0.

Mean = 380.001 ms, StdErr = 1.803 ms (0.47%), N = 3, StdDev = 3.123 ms
Min = 376.515 ms, Q1 = 378.730 ms, Median = 380.945 ms, Q3 = 381.744 ms, Max = 382.543 ms
IQR = 3.014 ms, LowerFence = 374.209 ms, UpperFence = 386.265 ms
ConfidenceInterval = [323.025 ms; 436.977 ms] (CI 99.9%), Margin = 56.976 ms (14.99% of Mean)
Skewness = -0.27, Kurtosis = 0.67, MValue = 2

// ** Remained 8 (53.3%) benchmark(s) to run. Estimated finish 2026-09-22 11:49 (0h 1m from now) **
// **************************
// Benchmark: FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync(Sessions: 100)" --job ShortRun --benchmarkId 7 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 460558.00 ns, 460.5580 us/op
WorkloadJitting  1: 1 op, 464864458.00 ns, 464.8645 ms/op

OverheadJitting  2: 1 op, 941.00 ns, 941.0000 ns/op
WorkloadJitting  2: 1 op, 410168924.00 ns, 410.1689 ms/op

WorkloadWarmup   1: 1 op, 400710402.00 ns, 400.7104 ms/op
WorkloadWarmup   2: 1 op, 395289256.00 ns, 395.2893 ms/op
WorkloadWarmup   3: 1 op, 400637416.00 ns, 400.6374 ms/op

// BeforeActualRun
WorkloadActual   1: 1 op, 445760760.00 ns, 445.7608 ms/op
WorkloadActual   2: 1 op, 416870792.00 ns, 416.8708 ms/op
WorkloadActual   3: 1 op, 413084374.00 ns, 413.0844 ms/op

// AfterActualRun
WorkloadResult   1: 1 op, 445760760.00 ns, 445.7608 ms/op
WorkloadResult   2: 1 op, 416870792.00 ns, 416.8708 ms/op
WorkloadResult   3: 1 op, 413084374.00 ns, 413.0844 ms/op
// GC:  0 0 0 8022200 1
// Threading:  816 0 1
// Exceptions:  300

// AfterAll
// Benchmark Process 890316 has exited with code 0.

Mean = 425.239 ms, StdErr = 10.319 ms (2.43%), N = 3, StdDev = 17.873 ms
Min = 413.084 ms, Q1 = 414.978 ms, Median = 416.871 ms, Q3 = 431.316 ms, Max = 445.761 ms
IQR = 16.338 ms, LowerFence = 390.470 ms, UpperFence = 455.823 ms
ConfidenceInterval = [99.164 ms; 751.313 ms] (CI 99.9%), Margin = 326.074 ms (76.68% of Mean)
Skewness = 0.37, Kurtosis = 0.67, MValue = 2

// ** Remained 7 (46.7%) benchmark(s) to run. Estimated finish 2026-09-22 11:49 (0h 0m from now) **
// **************************
// Benchmark: FrameworkSetupBenchmarks.RelaySocket_CreateBindClose: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.RelaySocket_CreateBindClose(Sessions: 100)" --job ShortRun --benchmarkId 8 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 317398.00 ns, 317.3980 us/op
WorkloadJitting  1: 1 op, 5580075.00 ns, 5.5801 ms/op

OverheadJitting  2: 16 op, 438456.00 ns, 27.4035 us/op
WorkloadJitting  2: 16 op, 25310863.00 ns, 1.5819 ms/op

WorkloadPilot    1: 16 op, 22819308.00 ns, 1.4262 ms/op
WorkloadPilot    2: 32 op, 45845126.00 ns, 1.4327 ms/op
WorkloadPilot    3: 64 op, 97574709.00 ns, 1.5246 ms/op
WorkloadPilot    4: 128 op, 189870995.00 ns, 1.4834 ms/op
WorkloadPilot    5: 256 op, 354534792.00 ns, 1.3849 ms/op
WorkloadPilot    6: 512 op, 690338250.00 ns, 1.3483 ms/op

OverheadWarmup   1: 512 op, 5591.00 ns, 10.9199 ns/op
OverheadWarmup   2: 512 op, 2725.00 ns, 5.3223 ns/op
OverheadWarmup   3: 512 op, 2415.00 ns, 4.7168 ns/op
OverheadWarmup   4: 512 op, 2625.00 ns, 5.1270 ns/op
OverheadWarmup   5: 512 op, 2294.00 ns, 4.4805 ns/op
OverheadWarmup   6: 512 op, 3206.00 ns, 6.2617 ns/op
OverheadWarmup   7: 512 op, 2625.00 ns, 5.1270 ns/op

OverheadActual   1: 512 op, 2675.00 ns, 5.2246 ns/op
OverheadActual   2: 512 op, 2504.00 ns, 4.8906 ns/op
OverheadActual   3: 512 op, 2746.00 ns, 5.3633 ns/op
OverheadActual   4: 512 op, 2504.00 ns, 4.8906 ns/op
OverheadActual   5: 512 op, 3326.00 ns, 6.4961 ns/op
OverheadActual   6: 512 op, 2645.00 ns, 5.1660 ns/op
OverheadActual   7: 512 op, 2234.00 ns, 4.3633 ns/op
OverheadActual   8: 512 op, 2194.00 ns, 4.2852 ns/op
OverheadActual   9: 512 op, 2404.00 ns, 4.6953 ns/op
OverheadActual  10: 512 op, 2434.00 ns, 4.7539 ns/op
OverheadActual  11: 512 op, 2876.00 ns, 5.6172 ns/op
OverheadActual  12: 512 op, 2464.00 ns, 4.8125 ns/op
OverheadActual  13: 512 op, 2434.00 ns, 4.7539 ns/op
OverheadActual  14: 512 op, 2394.00 ns, 4.6758 ns/op
OverheadActual  15: 512 op, 2435.00 ns, 4.7559 ns/op
OverheadActual  16: 512 op, 2454.00 ns, 4.7930 ns/op
OverheadActual  17: 512 op, 2264.00 ns, 4.4219 ns/op
OverheadActual  18: 512 op, 2195.00 ns, 4.2871 ns/op
OverheadActual  19: 512 op, 2464.00 ns, 4.8125 ns/op
OverheadActual  20: 512 op, 3256.00 ns, 6.3594 ns/op

WorkloadWarmup   1: 512 op, 707922706.00 ns, 1.3827 ms/op
WorkloadWarmup   2: 512 op, 708672493.00 ns, 1.3841 ms/op
WorkloadWarmup   3: 512 op, 701082700.00 ns, 1.3693 ms/op

// BeforeActualRun
WorkloadActual   1: 512 op, 685184773.00 ns, 1.3383 ms/op
WorkloadActual   2: 512 op, 690471274.00 ns, 1.3486 ms/op
WorkloadActual   3: 512 op, 667957621.00 ns, 1.3046 ms/op

// AfterActualRun
WorkloadResult   1: 512 op, 685182314.00 ns, 1.3382 ms/op
WorkloadResult   2: 512 op, 690468815.00 ns, 1.3486 ms/op
WorkloadResult   3: 512 op, 667955162.00 ns, 1.3046 ms/op
// GC:  1 0 0 29491200 512
// Threading:  0 0 512

// AfterAll
// Benchmark Process 890355 has exited with code 0.

Mean = 1.330 ms, StdErr = 0.013 ms (1.00%), N = 3, StdDev = 0.023 ms
Min = 1.305 ms, Q1 = 1.321 ms, Median = 1.338 ms, Q3 = 1.343 ms, Max = 1.349 ms
IQR = 0.022 ms, LowerFence = 1.288 ms, UpperFence = 1.376 ms
ConfidenceInterval = [0.911 ms; 1.750 ms] (CI 99.9%), Margin = 0.419 ms (31.53% of Mean)
Skewness = -0.3, Kurtosis = 0.67, MValue = 2

// ** Remained 6 (40.0%) benchmark(s) to run. Estimated finish 2026-09-22 11:49 (0h 0m from now) **
// **************************
// Benchmark: FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
// *** Execute ***
// Launch: 1 / 1
