// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore --nodeReuse:false /p:UseSharedCompilation=false /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/" /p:OutDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:OutputPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:PublishDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/publish/" in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1
// command took 3.02 sec and exited with 0
// start dotnet  build -c Release --no-restore --nodeReuse:false /p:UseSharedCompilation=false /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/" /p:OutDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:OutputPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:PublishDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/publish/" --output "/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1
// command took 32.21 sec and exited with 0
// ***** Done, took 00:00:35 (35.38 sec)   *****
// Found 6 benchmarks:
//   UdpSessionBenchmarks.PopulateSessionsAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   UdpSessionBenchmarks.PopulateSessionsNoopTransportAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   UdpSessionBenchmarks.PopulateSessionsAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   UdpSessionBenchmarks.PopulateSessionsNoopTransportAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   UdpSessionBenchmarks.PopulateSessionsAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
//   UdpSessionBenchmarks.PopulateSessionsNoopTransportAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]

// **************************
// Benchmark: UdpSessionBenchmarks.PopulateSessionsAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 141 142 --benchmarkName "WinForward.Benchmarks.Perf.UdpSessionBenchmarks.PopulateSessionsAsync(Sessions: 1)" --job ShortRun --benchmarkId 0 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

Min = 72.871 ms, Q1 = 73.191 ms, Median = 73.511 ms, Q3 = 73.549 ms, Max = 73.588 ms
IQR = 0.358 ms, LowerFence = 72.654 ms, UpperFence = 74.087 ms
ConfidenceInterval = [66.145 ms; 80.501 ms] (CI 99.9%), Margin = 7.178 ms (9.79% of Mean)
Skewness = -0.37, Kurtosis = 0.67, MValue = 2

// ** Remained 0 (0.0%) benchmark(s) to run. Estimated finish 2026-09-22 0:06 (0h 0m from now) **
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts/results/WinForward.Benchmarks.Perf.UdpSessionBenchmarks-report.csv
  BenchmarkDotNet.Artifacts/results/WinForward.Benchmarks.Perf.UdpSessionBenchmarks-report-github.md
  BenchmarkDotNet.Artifacts/results/WinForward.Benchmarks.Perf.UdpSessionBenchmarks-report.html

// * Detailed results *
UdpSessionBenchmarks.PopulateSessionsAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 44.376 ms, StdErr = 0.464 ms (1.05%), N = 3, StdDev = 0.804 ms
Min = 43.910 ms, Q1 = 43.912 ms, Median = 43.914 ms, Q3 = 44.609 ms, Max = 45.304 ms
IQR = 0.697 ms, LowerFence = 42.866 ms, UpperFence = 45.655 ms
ConfidenceInterval = [29.709 ms; 59.043 ms] (CI 99.9%), Margin = 14.667 ms (33.05% of Mean)
Skewness = 0.38, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[43.875 ms ; 45.339 ms) | @@@
---------------------------------------------------

UdpSessionBenchmarks.PopulateSessionsNoopTransportAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 43.738 ms, StdErr = 0.291 ms (0.66%), N = 3, StdDev = 0.503 ms
Min = 43.425 ms, Q1 = 43.448 ms, Median = 43.470 ms, Q3 = 43.894 ms, Max = 44.318 ms
IQR = 0.447 ms, LowerFence = 42.778 ms, UpperFence = 44.564 ms
ConfidenceInterval = [34.556 ms; 52.920 ms] (CI 99.9%), Margin = 9.182 ms (20.99% of Mean)
Skewness = 0.38, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[43.414 ms ; 44.330 ms) | @@@
---------------------------------------------------

UdpSessionBenchmarks.PopulateSessionsAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 76.347 ms, StdErr = 1.437 ms (1.88%), N = 3, StdDev = 2.489 ms
Min = 74.164 ms, Q1 = 74.992 ms, Median = 75.820 ms, Q3 = 77.439 ms, Max = 79.058 ms
IQR = 2.447 ms, LowerFence = 71.322 ms, UpperFence = 81.109 ms
ConfidenceInterval = [30.938 ms; 121.756 ms] (CI 99.9%), Margin = 45.409 ms (59.48% of Mean)
Skewness = 0.2, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[72.727 ms ; 77.257 ms) | @@
[77.257 ms ; 81.323 ms) | @
---------------------------------------------------

UdpSessionBenchmarks.PopulateSessionsNoopTransportAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 49.638 ms, StdErr = 0.145 ms (0.29%), N = 3, StdDev = 0.250 ms
Min = 49.389 ms, Q1 = 49.512 ms, Median = 49.635 ms, Q3 = 49.762 ms, Max = 49.890 ms
IQR = 0.250 ms, LowerFence = 49.136 ms, UpperFence = 50.138 ms
ConfidenceInterval = [45.071 ms; 54.205 ms] (CI 99.9%), Margin = 4.567 ms (9.20% of Mean)
Skewness = 0.01, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[49.161 ms ; 50.117 ms) | @@@
---------------------------------------------------

UdpSessionBenchmarks.PopulateSessionsAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 624.269 ms, StdErr = 55.794 ms (8.94%), N = 3, StdDev = 96.638 ms
Min = 513.544 ms, Q1 = 590.594 ms, Median = 667.644 ms, Q3 = 679.632 ms, Max = 691.620 ms
IQR = 89.038 ms, LowerFence = 457.037 ms, UpperFence = 813.190 ms
ConfidenceInterval = [-1,138.763 ms; 2,387.302 ms] (CI 99.9%), Margin = 1,763.032 ms (282.42% of Mean)
Skewness = -0.36, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[425.600 ms ; 591.688 ms) | @
[591.688 ms ; 779.564 ms) | @@
---------------------------------------------------

UdpSessionBenchmarks.PopulateSessionsNoopTransportAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
Runtime = .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4; GC = Concurrent Workstation
Mean = 73.323 ms, StdErr = 0.227 ms (0.31%), N = 3, StdDev = 0.393 ms
Min = 72.871 ms, Q1 = 73.191 ms, Median = 73.511 ms, Q3 = 73.549 ms, Max = 73.588 ms
IQR = 0.358 ms, LowerFence = 72.654 ms, UpperFence = 74.087 ms
ConfidenceInterval = [66.145 ms; 80.501 ms] (CI 99.9%), Margin = 7.178 ms (9.79% of Mean)
Skewness = -0.37, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[72.513 ms ; 73.946 ms) | @@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet v0.15.8, Linux NixOS 26.11 (Zokor)
AMD Ryzen 9 9955HX 2.50GHz, 1 CPU, 32 logical and 16 physical cores
.NET SDK 10.0.401
  [Host]   : .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
  ShortRun : .NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4

Job=ShortRun  IterationCount=3  LaunchCount=1  
WarmupCount=3  

| Method                             | Sessions | Mean      | Error        | StdDev    | Gen0      | Gen1      | Gen2      | Allocated  |
|----------------------------------- |--------- |----------:|-------------:|----------:|----------:|----------:|----------:|-----------:|
| PopulateSessionsAsync              | 1        |  44.38 ms |    14.667 ms |  0.804 ms |         - |         - |         - |  159.66 KB |
| PopulateSessionsNoopTransportAsync | 1        |  43.74 ms |     9.182 ms |  0.503 ms |         - |         - |         - |   76.49 KB |
| PopulateSessionsAsync              | 100      |  76.35 ms |    45.409 ms |  2.489 ms |  714.2857 |  571.4286 |  142.8571 | 9080.94 KB |
| PopulateSessionsNoopTransportAsync | 100      |  49.64 ms |     4.567 ms |  0.250 ms |         - |         - |         - |  632.97 KB |
| PopulateSessionsAsync              | 1000     | 624.27 ms | 1,763.032 ms | 96.638 ms | 6000.0000 | 5000.0000 | 1000.0000 | 90172.2 KB |
| PopulateSessionsNoopTransportAsync | 1000     |  73.32 ms |     7.178 ms |  0.393 ms |  428.5714 |  285.7143 |  142.8571 | 5673.74 KB |

// * Legends *
  Sessions  : Value of the 'Sessions' parameter
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Gen0      : GC Generation 0 collects per 1000 operations
  Gen1      : GC Generation 1 collects per 1000 operations
  Gen2      : GC Generation 2 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 ms      : 1 Millisecond (0.001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
Run time: 00:00:42 (42.07 sec), executed benchmarks: 6

Global total time: 00:01:17 (77.6 sec), executed benchmarks: 6
// * Artifacts cleanup *
Artifacts cleanup is finished
